CustomerID,CustomerName,Gender,Age,MaritalStatus,DependentsCount,Occupation,IncomeBand,CustomerSegment,CustomerLifetimeValue,Region,State,City,ZipCode,Market,UrbanRural,PopulationDensity,NetworkCoverageScore,AccountStartDate,TenureMonths,ContractType,InternetService,PhoneService,NumLines,DeviceType,DeviceAgeMonths,UnlimitedData,StreamingTV,StreamingMovies,InternationalCalling,VoicemailService,SecurityPackage,CloudBackup,MonthlyDataUsageGB,MonthlyVoiceMinutes,MonthlySMS,AppUsageFrequency,PortalVisits,DaysSinceLastLogin,MonthlyCharges,TotalCharges,Revenue,ARPU,RevenueLast12M,MonthlyDiscount,PromotionType,AutoPayEnabled,PaymentMethod,LatePaymentsLast12M,FailedPaymentCount,SatisfactionScore,NPSScore,SupportTicketsLast90Days,ComplaintCount,AvgResolutionTimeHours,OutageImpactScore,CustomerStatus,Churn,ChurnDate,ChurnReason,ChurnProbability,RiskSegment,RetentionOfferGiven,RetentionOfferAccepted
C000060,Customer 60,Male,58,Single,3,Government,High,Premium,3874.5,Midwest,Minnesota,Minneapolis,58374,Suburban,Rural,5462,82.7,2019-01-17,19,One Year,Cable,Yes,4,Router,55,Yes,No,Yes,No,Yes,No,No,164.8,1211,1383,18,18,33,89.4,1698.6,1698.6,89.4,1072.8,16.98,Retention,No,Credit Card,0,0,5,60,2,2,56.7,8,Active,No,,,0.08,Low,Yes,Yes
C000061,Customer 61,Male,74,Divorced,2,Student,Medium,Consumer,298.4,Midwest,Minnesota,Minneapolis,42819,Urban,Rural,2811,62.0,2025-01-06,1,Two Year,DSL,Yes,6,iPhone,28,Yes,Yes,Yes,Yes,No,Yes,Yes,298.9,2177,2785,15,0,2,134.85,134.85,134.85,134.85,134.85,20.87,None,No,Bank Transfer,3,0,7,-42,0,0,28.2,2,Active,No,,,0.08,Low,No,No
C000062,Customer 62,Male,51,Divorced,0,Government,High,Family,12060.82,Northeast,Massachusetts,Boston,37925,Metro,Urban,6845,84.0,2022-12-18,49,One Year,Fiber Optic,Yes,1,Android,9,Yes,No,No,No,No,Yes,Yes,142.1,395,1016,18,19,153,133.18,6525.82,6525.82,133.18,1598.16,21.64,Seasonal,Yes,Electronic Check,1,1,3,91,1,3,28.8,1,Active,No,,,0.28,Low,No,No
C000063,Customer 63,Female,77,Married,1,Retired,High,Business,19472.43,West,Washington,Seattle,99514,Urban,Rural,1295,60.7,2018-10-04,64,One Year,Fiber Optic,Yes,3,iPhone,3,Yes,No,No,No,No,No,Yes,322.1,2252,2523,5,8,21,176.77,11313.28,11313.28,176.77,2121.24,9.3,Bundle,Yes,Electronic Check,3,0,2,-21,3,0,50.6,4,Active,No,,,0.2,Low,Yes,Yes
C000064,Customer 64,Male,25,Single,5,Student,High,Consumer,11593.94,Midwest,Illinois,Chicago,55443,Metro,Rural,2835,74.5,2021-01-05,59,One Year,Cable,Yes,1,Android,22,No,No,Yes,No,Yes,No,No,257.8,277,2046,28,18,42,142.55,8410.45,8410.45,142.55,1710.6,11.03,Seasonal,Yes,Credit Card,1,0,1,-89,1,3,62.0,1,Active,No,,,0.28,Low,Yes,No
C000065,Customer 65,Female,32,Married,1,Retired,High,Premium,30859.59,Northeast,New Jersey,Newark,20208,Metro,Rural,2056,79.6,2018-08-04,118,Month-to-Month,Fiber Optic,Yes,2,Android,26,Yes,No,No,No,No,Yes,No,8.9,871,1194,19,9,159,167.52,19767.36,19767.36,167.52,2010.24,7.28,Seasonal,No,Bank Transfer,5,1,1,-62,0,1,1.5,7,Active,No,,,0.45,Low,Yes,No
C000066,Customer 66,Male,31,Divorced,1,Retired,Medium,Consumer,386.71,West,Oregon,Portland,28661,Metro,Rural,1624,61.7,2020-08-06,1,One Year,Cable,Yes,4,Router,30,Yes,Yes,Yes,No,Yes,Yes,No,332.9,585,969,10,8,80,140.45,140.45,140.45,140.45,140.45,27.78,Retention,No,Electronic Check,3,2,7,-41,0,0,6.3,4,Active,No,,,0.08,Low,Yes,Yes
C000067,Customer 67,Male,46,Married,3,Business,Low,Consumer,6898.69,West,Washington,Seattle,99922,Suburban,Urban,3622,92.6,2021-09-04,58,Month-to-Month,Fiber Optic,Yes,1,iPhone,23,No,Yes,No,No,Yes,Yes,No,428.0,2327,2253,8,3,118,86.95,5043.1,5043.1,86.95,1043.4,3.06,Bundle,Yes,Credit Card,0,1,7,-67,3,0,15.1,7,Churned,Yes,2026-01-17,Competitor Offer,0.33,High,No,Yes
C000068,Customer 68,Female,25,Single,3,Professional,Low,Business,3138.16,West,California,Los Angeles,61773,Suburban,Urban,6370,86.6,2019-12-09,26,Two Year,DSL,Yes,2,iPhone,18,No,No,Yes,Yes,Yes,No,No,208.9,2305,1962,2,2,71,48.34,1256.84,1256.84,48.34,580.08,11.49,Retention,Yes,Bank Transfer,5,0,8,-3,1,1,56.5,6,Active,No,,,0.08,Medium,No,No
C000069,Customer 69,Female,21,Married,4,Business,High,Family,3785.73,Northeast,New Jersey,Newark,23124,Urban,Urban,4466,80.8,2018-08-18,35,Month-to-Month,Fiber Optic,Yes,5,Tablet,23,Yes,Yes,Yes,No,No,Yes,No,474.0,2358,582,19,6,126,39.25,1373.75,1373.75,39.25,471.0,16.26,Bundle,No,Credit Card,0,0,6,-41,1,1,43.7,1,Active,No,,,0.33,High,No,Yes
C000070,Customer 70,Female,21,Single,1,Government,High,Family,39560.9,Northeast,Massachusetts,Boston,78982,Suburban,Urban,6220,87.5,2025-06-05,104,Month-to-Month,DSL,Yes,5,Android,22,No,No,Yes,Yes,No,No,No,91.2,2351,2840,29,19,91,157.42,16371.68,16371.68,157.42,1889.04,6.7,Bundle,No,Electronic Check,5,2,3,-68,3,1,13.6,1,Active,No,,,0.45,High,No,Yes
C000071,Customer 71,Female,27,Married,5,Professional,Low,Premium,38243.25,South,Georgia,Atlanta,32005,Metro,Urban,5600,77.4,2020-12-22,118,Two Year,Fiber Optic,Yes,2,Android,23,No,Yes,Yes,Yes,No,No,No,484.7,3673,1695,16,12,89,117.0,13806.0,13806.0,117.0,1404.0,16.38,None,No,Bank Transfer,1,3,10,-82,1,0,57.7,1,Active,No,,,0.08,Medium,Yes,No
C000072,Customer 72,Male,39,Divorced,4,Retired,High,Consumer,841.09,Northeast,New York,New York,95673,Urban,Rural,2673,62.1,2021-09-18,10,Month-to-Month,Fiber Optic,Yes,2,Tablet,45,No,No,No,Yes,Yes,Yes,No,288.0,3490,2010,5,1,92,45.88,458.8,458.8,45.88,458.8,0.11,None,No,Mailed Check,1,0,7,-94,4,3,15.7,5,Churned,Yes,2025-03-25,Moved Away,0.41,Low,No,No
C000073,Customer 73,Female,74,Married,2,Student,Medium,Consumer,16229.48,Midwest,Minnesota,Minneapolis,70956,Suburban,Urban,4500,82.0,2019-09-12,115,One Year,Cable,Yes,6,Android,6,No,No,Yes,Yes,No,No,No,288.5,1015,1950,10,2,101,91.19,10486.85,10486.85,91.19,1094.28,27.08,None,Yes,Credit Card,6,3,2,-56,0,2,68.4,3,Active,No,,,0.2,Low,Yes,Yes
C000074,Customer 74,Male,71,Divorced,2,Business,High,Consumer,2117.73,West,Nevada,Las Vegas,82923,Suburban,Rural,4625,80.3,2018-02-20,11,Two Year,Cable,Yes,5,Tablet,8,No,Yes,Yes,Yes,Yes,Yes,No,434.4,3655,1408,29,13,67,154.27,1696.97,1696.97,154.27,1696.97,11.49,Retention,No,Credit Card,1,2,7,3,0,0,11.2,10,Active,No,,,0.08,High,No,Yes
C000075,Customer 75,Male,39,Married,2,Business,Medium,Consumer,40448.55,Midwest,Michigan,Detroit,39878,Urban,Rural,7359,90.2,2021-08-07,89,Month-to-Month,DSL,Yes,6,Tablet,39,Yes,Yes,No,Yes,No,No,No,411.4,2160,651,3,9,129,165.07,14691.23,14691.23,165.07,1980.84,12.1,None,Yes,Bank Transfer,6,1,8,-86,1,0,18.7,8,Active,No,,,0.33,Low,No,Yes
C000076,Customer 76,Male,33,Married,3,Government,Medium,Family,15341.76,Northeast,Pennsylvania,Philadelphia,72204,Metro,Rural,5740,66.4,2020-11-25,106,Month-to-Month,Cable,Yes,6,Android,19,Yes,No,Yes,Yes,Yes,Yes,Yes,340.5,1152,2668,14,16,5,52.96,5613.76,5613.76,52.96,635.52,25.94,None,No,Bank Transfer,5,1,7,53,0,1,57.9,4,Active,No,,,0.33,Medium,No,No
C000077,Customer 77,Female,55,Single,0,Government,High,Premium,17810.47,Midwest,Minnesota,Minneapolis,87826,Metro,Rural,4990,86.7,2023-05-28,110,Month-to-Month,Fiber Optic,Yes,3,Router,41,No,No,No,No,Yes,Yes,Yes,450.3,3349,2457,13,10,174,78.81,8669.1,8669.1,78.81,945.72,4.2,None,No,Electronic Check,2,3,5,3,0,1,28.6,1,Churned,Yes,2025-07-14,Service Issues,0.33,High,Yes,No
C000078,Customer 78,Male,65,Married,5,Government,Low,Premium,11853.35,Northeast,Pennsylvania,Philadelphia,39131,Suburban,Urban,5131,76.4,2021-09-19,109,Month-to-Month,DSL,Yes,3,Router,30,Yes,No,Yes,Yes,No,Yes,Yes,434.4,1613,2170,10,13,13,49.15,5357.35,5357.35,49.15,589.8,26.13,Bundle,Yes,Bank Transfer,2,3,9,45,2,3,64.4,8,Churned,Yes,2025-05-27,Service Issues,0.41,High,Yes,Yes
C000079,Customer 79,Female,31,Single,4,Student,Medium,Consumer,3814.88,Midwest,Michigan,Detroit,66847,Metro,Rural,6709,76.7,2023-05-10,81,Two Year,DSL,Yes,1,Android,35,Yes,No,Yes,No,Yes,Yes,Yes,315.2,1069,926,23,11,79,35.68,2890.08,2890.08,35.68,428.16,3.87,Retention,No,Bank Transfer,0,0,6,-24,2,3,68.3,8,Active,No,,,0.16,High,No,No
C000080,Customer 80,Female,19,Single,1,Student,Low,Consumer,40607.26,South,Georgia,Atlanta,32149,Urban,Rural,712,74.6,2025-03-07,116,Month-to-Month,DSL,Yes,5,Android,39,Yes,Yes,Yes,Yes,Yes,No,No,193.2,2291,1035,16,4,52,166.5,19314.0,19314.0,166.5,1998.0,20.86,None,No,Mailed Check,5,0,4,69,1,3,37.9,10,Churned,Yes,2025-05-21,Moved Away,0.53,Low,Yes,No
C000081,Customer 81,Male,40,Divorced,3,Business,Low,Consumer,20229.93,West,California,Los Angeles,37222,Metro,Rural,5516,69.1,2018-02-22,64,Month-to-Month,Cable,Yes,1,Android,54,No,Yes,Yes,Yes,Yes,No,Yes,231.1,1262,1081,15,1,25,155.57,9956.48,9956.48,155.57,1866.84,24.4,None,No,Electronic Check,6,2,4,9,2,3,53.4,2,Active,No,,,0.53,Low,Yes,Yes
C000082,Customer 82,Female,70,Married,1,Professional,Medium,Business,17781.72,South,Georgia,Atlanta,45629,Suburban,Rural,7009,85.3,2019-11-15,46,Two Year,Fiber Optic,Yes,2,Android,55,Yes,Yes,No,No,No,Yes,No,390.7,2554,118,28,4,123,141.29,6499.34,6499.34,141.29,1695.48,27.61,None,No,Mailed Check,0,0,10,-34,4,1,47.5,1,Active,No,,,0.08,High,Yes,No
C000083,Customer 83,Female,27,Divorced,4,Professional,Low,Family,22161.74,West,Nevada,Las Vegas,71510,Suburban,Urban,1326,89.3,2021-08-06,85,One Year,Fiber Optic,Yes,3,Router,4,Yes,No,No,Yes,Yes,No,No,401.6,1885,360,28,15,114,133.06,11310.1,11310.1,133.06,1596.72,9.48,Retention,Yes,Credit Card,3,3,8,-91,3,1,40.6,1,Active,No,,,0.08,Low,No,Yes
C000084,Customer 84,Female,63,Divorced,2,Retired,Low,Consumer,9342.41,Midwest,Michigan,Detroit,39064,Urban,Rural,5918,92.4,2021-04-10,47,Two Year,Cable,Yes,5,Router,45,Yes,Yes,Yes,No,Yes,No,Yes,130.9,852,768,4,12,55,83.14,3907.58,3907.58,83.14,997.68,13.71,Bundle,No,Credit Card,6,3,4,-89,1,1,66.8,10,Active,No,,,0.2,Low,No,No
C000085,Customer 85,Female,77,Divorced,1,Government,Low,Family,124.75,South,North Carolina,Charlotte,96182,Metro,Rural,8359,94.4,2022-09-11,1,One Year,Cable,Yes,6,iPhone,18,No,No,No,No,Yes,Yes,No,303.2,3680,2098,10,17,80,97.76,97.76,97.76,97.76,97.76,21.36,Bundle,Yes,Bank Transfer,4,2,1,75,2,1,25.5,3,Active,No,,,0.2,High,Yes,No
C000086,Customer 86,Female,74,Married,0,Government,Low,Consumer,17359.18,West,Oregon,Portland,16955,Metro,Urban,3375,70.4,2019-10-22,72,Month-to-Month,DSL,Yes,6,Router,10,Yes,No,Yes,Yes,No,No,Yes,310.0,2816,2301,28,7,165,137.97,9933.84,9933.84,137.97,1655.64,16.84,Bundle,No,Credit Card,3,3,10,6,2,0,68.9,6,Active,No,,,0.33,High,Yes,Yes
C000087,Customer 87,Female,66,Divorced,4,Government,Low,Family,21399.13,Northeast,Massachusetts,Boston,33255,Metro,Urban,3163,97.5,2023-10-06,80,Two Year,Fiber Optic,Yes,4,Android,28,No,No,Yes,Yes,No,Yes,No,235.8,3889,634,2,4,82,167.17,13373.6,13373.6,167.17,2006.04,17.91,Seasonal,No,Electronic Check,0,2,8,34,1,0,16.6,3,Active,No,,,0.08,High,Yes,Yes
C000088,Customer 88,Female,31,Divorced,4,Retired,High,Consumer,1289.85,Midwest,Minnesota,Minneapolis,55351,Suburban,Urban,4094,97.4,2025-08-27,12,Month-to-Month,DSL,Yes,4,Android,25,No,No,Yes,No,No,No,Yes,151.7,2718,788,11,16,21,83.0,996.0,996.0,83.0,996.0,28.45,Bundle,Yes,Credit Card,1,1,4,75,0,2,31.1,2,Active,No,,,0.45,Low,No,Yes
C000089,Customer 89,Female,53,Single,4,Student,Medium,Business,4450.75,South,Texas,Houston,92603,Suburban,Rural,5283,60.7,2025-07-20,59,One Year,Fiber Optic,Yes,5,Android,42,Yes,Yes,Yes,No,Yes,No,No,305.3,1203,1792,13,12,169,42.87,2529.33,2529.33,42.87,514.44,0.92,Bundle,Yes,Bank Transfer,5,3,1,39,5,2,21.9,3,Churned,Yes,2025-11-02,Service Issues,0.2,Low,Yes,Yes
C000090,Customer 90,Male,65,Divorced,5,Business,Low,Business,9246.83,West,California,Los Angeles,77181,Urban,Urban,3114,68.6,2020-11-01,74,One Year,Fiber Optic,Yes,1,iPhone,43,Yes,No,Yes,No,Yes,No,Yes,102.7,2428,1995,11,11,32,47.34,3503.16,3503.16,47.34,568.08,20.14,Bundle,Yes,Electronic Check,4,0,9,-51,1,2,23.6,8,Active,No,,,0.08,Medium,No,Yes
C000091,Customer 91,Female,35,Married,1,Business,Medium,Business,6855.7,Northeast,Pennsylvania,Philadelphia,50038,Suburban,Urban,2979,85.2,2018-12-02,55,Month-to-Month,DSL,Yes,2,iPhone,17,Yes,Yes,Yes,Yes,No,Yes,Yes,278.0,2276,2210,16,20,38,67.12,3691.6,3691.6,67.12,805.44,10.97,Bundle,No,Bank Transfer,3,0,6,1,1,1,26.8,1,Churned,Yes,2025-09-02,Network Quality,0.33,High,Yes,Yes
C000092,Customer 92,Female,78,Married,0,Student,Medium,Family,4866.51,Midwest,Ohio,Columbus,58422,Urban,Urban,3487,80.2,2022-01-19,23,One Year,DSL,Yes,4,Tablet,57,Yes,Yes,No,Yes,No,No,Yes,191.4,1600,1496,19,20,19,175.32,4032.36,4032.36,175.32,2103.84,15.5,Retention,Yes,Mailed Check,2,2,10,24,0,0,57.3,10,Active,No,,,0.08,Low,Yes,No
C000093,Customer 93,Female,56,Divorced,0,Student,Medium,Premium,1443.47,South,Florida,Miami,73113,Metro,Rural,7948,68.2,2019-10-23,10,One Year,Cable,Yes,4,Android,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,87.3,3828,737,17,12,153,62.1,621.0,621.0,62.1,621.0,29.08,None,No,Credit Card,1,3,5,55,2,2,71.5,8,Active,No,,,0.08,Low,Yes,No
C000094,Customer 94,Female,56,Divorced,0,Student,Medium,Business,14244.91,South,Florida,Miami,12170,Urban,Rural,2550,83.6,2019-12-28,80,One Year,DSL,Yes,5,Android,57,Yes,Yes,No,Yes,Yes,No,No,188.3,227,2857,17,13,58,134.41,10752.8,10752.8,134.41,1612.92,28.15,Retention,No,Electronic Check,4,0,5,8,1,1,10.5,8,Active,No,,,0.08,Low,Yes,No
C000095,Customer 95,Male,42,Divorced,1,Business,Medium,Premium,1668.43,Midwest,Michigan,Detroit,65846,Metro,Rural,4381,93.3,2022-10-01,25,Month-to-Month,Cable,Yes,3,Router,44,No,Yes,No,No,Yes,No,No,130.6,1306,2366,12,12,35,52.09,1302.25,1302.25,52.09,625.08,25.65,None,Yes,Mailed Check,6,1,1,-75,3,1,16.2,7,Active,No,,,0.45,Medium,Yes,Yes
C000096,Customer 96,Male,22,Married,1,Business,Low,Consumer,29309.01,Midwest,Illinois,Chicago,62513,Metro,Rural,9888,62.2,2019-12-19,103,Month-to-Month,Cable,Yes,4,Tablet,1,Yes,No,Yes,Yes,Yes,Yes,Yes,183.1,2732,1,6,2,70,122.04,12570.12,12570.12,122.04,1464.48,23.39,Seasonal,No,Mailed Check,4,1,3,32,3,2,2.1,2,Active,No,,,0.45,Low,No,No
C000097,Customer 97,Male,34,Single,3,Government,Low,Consumer,5306.0,Northeast,Pennsylvania,Philadelphia,54560,Urban,Rural,8913,91.7,2024-06-12,29,One Year,DSL,Yes,6,Tablet,25,No,Yes,No,No,No,Yes,No,62.6,326,1567,21,7,173,93.57,2713.53,2713.53,93.57,1122.84,21.04,Seasonal,No,Electronic Check,4,0,4,79,3,2,60.1,4,Active,No,,,0.2,Medium,Yes,No
C000098,Customer 98,Female,29,Divorced,5,Student,Medium,Family,7099.0,Northeast,New York,New York,41726,Suburban,Urban,3855,67.9,2020-10-19,71,Two Year,Cable,Yes,3,iPhone,50,Yes,Yes,Yes,No,Yes,Yes,No,188.7,1341,2016,29,18,70,66.69,4734.99,4734.99,66.69,800.28,14.72,Seasonal,No,Bank Transfer,6,1,8,-87,1,1,38.3,7,Active,No,,,0.08,Medium,Yes,No
C000099,Customer 99,Male,61,Single,3,Government,Low,Premium,13651.71,Midwest,Ohio,Columbus,44039,Urban,Rural,3985,70.5,2024-11-16,59,Two Year,DSL,Yes,3,iPhone,32,No,Yes,No,No,No,No,No,228.1,2390,537,19,7,25,134.94,7961.46,7961.46,134.94,1619.28,21.62,Bundle,No,Mailed Check,1,1,9,89,0,1,11.6,1,Active,No,,,0.08,Low,No,No
C000100,Customer 100,Female,24,Divorced,1,Professional,Low,Premium,22637.45,South,Georgia,Atlanta,92557,Urban,Rural,5583,70.1,2022-01-15,101,Month-to-Month,Cable,Yes,5,Router,23,Yes,No,Yes,No,Yes,Yes,No,180.8,2807,2090,16,14,20,117.34,11851.34,11851.34,117.34,1408.08,11.43,Seasonal,No,Bank Transfer,6,1,5,63,2,4,58.3,6,Active,No,,,0.41,Medium,No,Yes
C000101,Customer 101,Female,35,Married,2,Government,High,Business,10953.35,West,Washington,Seattle,34102,Urban,Urban,3944,85.8,2025-11-10,44,Month-to-Month,Cable,Yes,1,iPhone,11,No,Yes,Yes,Yes,No,Yes,Yes,386.6,2196,340,4,8,158,138.01,6072.44,6072.44,138.01,1656.12,4.66,Retention,No,Bank Transfer,1,2,6,13,2,5,45.5,3,Active,No,,,0.41,High,Yes,Yes
C000102,Customer 102,Female,53,Married,1,Government,Low,Business,38897.3,West,Oregon,Portland,93342,Metro,Rural,8676,85.0,2023-12-27,111,Two Year,DSL,Yes,3,Tablet,35,Yes,Yes,No,No,No,No,No,82.1,93,0,17,4,88,161.28,17902.08,17902.08,161.28,1935.36,8.6,None,No,Mailed Check,2,0,8,96,3,0,31.6,5,Active,No,,,0.08,High,Yes,Yes
C000103,Customer 103,Female,71,Married,1,Business,Low,Business,6726.02,Northeast,Massachusetts,Boston,77713,Metro,Rural,4764,85.3,2023-12-19,53,Two Year,DSL,Yes,4,iPhone,55,Yes,Yes,Yes,No,Yes,No,No,139.7,2600,2015,7,10,4,58.67,3109.51,3109.51,58.67,704.04,4.56,None,Yes,Credit Card,2,2,7,-68,4,1,51.8,1,Active,No,,,0.08,Low,Yes,Yes
C000104,Customer 104,Female,47,Divorced,0,Business,Low,Family,3590.05,West,Nevada,Las Vegas,61435,Urban,Rural,3075,67.5,2020-10-21,28,Month-to-Month,DSL,Yes,1,Android,50,Yes,No,No,Yes,Yes,Yes,No,369.0,434,2134,22,6,121,107.27,3003.56,3003.56,107.27,1287.24,11.67,Seasonal,No,Bank Transfer,5,0,5,90,0,0,67.6,9,Active,No,,,0.33,Low,No,No
C000105,Customer 105,Female,38,Single,1,Business,High,Consumer,5767.76,Northeast,Massachusetts,Boston,41862,Urban,Urban,9620,90.6,2023-05-01,47,Two Year,Cable,Yes,5,iPhone,24,Yes,Yes,Yes,No,Yes,No,Yes,34.6,2690,630,23,17,27,69.22,3253.34,3253.34,69.22,830.64,3.77,Bundle,No,Electronic Check,6,3,4,87,3,5,14.7,7,Active,No,,,0.28,Medium,Yes,No
C000106,Customer 106,Male,52,Married,2,Retired,Medium,Family,11746.7,West,Nevada,Las Vegas,30319,Suburban,Rural,4414,81.1,2023-02-03,91,Month-to-Month,Fiber Optic,Yes,6,Tablet,47,Yes,Yes,No,Yes,No,Yes,No,99.0,2848,2037,25,17,39,106.06,9651.46,9651.46,106.06,1272.72,18.39,Seasonal,No,Electronic Check,0,0,5,33,2,0,47.8,1,Active,No,,,0.33,Low,Yes,Yes
C000107,Customer 107,Female,51,Divorced,5,Government,Medium,Consumer,16959.92,South,Texas,Houston,89423,Metro,Urban,314,96.3,2020-05-04,63,Month-to-Month,Cable,Yes,4,Android,30,Yes,No,No,No,Yes,No,Yes,368.5,3467,1244,3,6,132,156.26,9844.38,9844.38,156.26,1875.12,2.91,Bundle,No,Bank Transfer,1,1,1,45,0,2,45.4,3,Active,No,,,0.45,High,No,Yes
C000108,Customer 108,Female,50,Married,5,Student,High,Business,14790.23,Northeast,New Jersey,Newark,51307,Metro,Rural,6190,76.1,2025-02-06,90,One Year,DSL,Yes,6,Router,39,Yes,Yes,No,No,No,No,No,480.1,50,2974,2,9,152,61.16,5504.4,5504.4,61.16,733.92,0.49,Bundle,No,Credit Card,2,1,2,-46,4,2,61.8,1,Churned,Yes,2025-10-10,Network Quality,0.2,High,Yes,Yes
C000109,Customer 109,Male,34,Married,0,Government,Medium,Family,12898.62,West,Nevada,Las Vegas,52558,Suburban,Urban,8099,92.2,2025-09-25,46,Month-to-Month,Cable,Yes,5,Android,39,No,Yes,No,Yes,Yes,No,No,440.5,1828,1706,30,3,58,119.41,5492.86,5492.86,119.41,1432.92,22.43,None,No,Credit Card,2,0,5,-19,0,1,39.3,3,Active,No,,,0.33,Medium,Yes,Yes
C000110,Customer 110,Female,68,Married,1,Student,Medium,Consumer,7440.33,West,Nevada,Las Vegas,16463,Metro,Rural,4401,63.3,2023-08-18,58,One Year,DSL,Yes,6,iPhone,49,Yes,No,Yes,No,No,Yes,Yes,124.9,1140,1761,11,18,22,67.2,3897.6,3897.6,67.2,806.4,3.38,Retention,No,Electronic Check,2,1,10,-18,1,3,25.5,1,Active,No,,,0.16,Medium,Yes,No
C000111,Customer 111,Male,25,Divorced,0,Student,High,Family,13101.88,Midwest,Ohio,Columbus,47707,Urban,Rural,1923,71.9,2023-04-14,57,Month-to-Month,Fiber Optic,Yes,3,iPhone,48,Yes,Yes,No,No,Yes,Yes,No,293.6,2767,2157,2,8,43,89.2,5084.4,5084.4,89.2,1070.4,1.8,Bundle,No,Credit Card,3,0,4,-83,3,1,28.6,5,Churned,Yes,2026-01-04,Competitor Offer,0.45,Low,No,No
C000112,Customer 112,Male,29,Single,4,Retired,High,Consumer,8112.9,South,North Carolina,Charlotte,79391,Suburban,Rural,8127,75.3,2019-10-06,66,Two Year,Fiber Optic,Yes,3,Router,23,No,Yes,No,Yes,No,No,Yes,472.3,3937,1147,8,4,87,105.28,6948.48,6948.48,105.28,1263.36,26.92,Bundle,Yes,Mailed Check,4,1,2,6,3,2,18.1,3,Active,No,,,0.2,Medium,No,No
C000113,Customer 113,Male,37,Divorced,5,Government,Low,Business,11387.21,Midwest,Ohio,Columbus,29025,Metro,Urban,5301,62.6,2023-12-24,27,One Year,Cable,Yes,1,iPhone,21,Yes,Yes,No,No,No,No,No,374.1,3415,2608,30,8,38,151.02,4077.54,4077.54,151.02,1812.24,23.37,None,Yes,Bank Transfer,0,2,10,55,3,2,41.3,4,Active,No,,,0.08,High,Yes,Yes
C000114,Customer 114,Female,63,Divorced,2,Student,Medium,Business,3305.33,West,Oregon,Portland,31467,Urban,Urban,628,75.9,2018-03-03,11,One Year,DSL,Yes,4,iPhone,48,Yes,Yes,Yes,Yes,No,No,No,434.1,3685,1010,14,12,10,157.69,1734.59,1734.59,157.69,1734.59,18.24,Retention,No,Mailed Check,4,0,8,33,0,1,8.8,8,Active,No,,,0.08,Low,Yes,No
C000115,Customer 115,Female,67,Married,3,Student,Medium,Premium,14172.74,West,Nevada,Las Vegas,17149,Metro,Urban,7695,92.4,2023-01-25,67,One Year,Fiber Optic,Yes,6,Android,12,Yes,No,No,No,No,Yes,Yes,229.6,3722,2918,29,6,116,98.74,6615.58,6615.58,98.74,1184.88,2.71,Seasonal,Yes,Credit Card,0,0,1,80,0,0,32.9,6,Churned,Yes,2025-03-29,Network Quality,0.2,High,No,Yes
C000116,Customer 116,Male,28,Single,1,Professional,Medium,Premium,1274.57,Midwest,Minnesota,Minneapolis,68491,Suburban,Urban,2026,95.0,2020-04-10,6,One Year,Fiber Optic,Yes,5,Router,1,No,No,No,Yes,No,Yes,Yes,296.5,1998,1858,14,14,20,130.63,783.78,783.78,130.63,783.78,18.04,None,Yes,Electronic Check,4,1,6,-88,1,0,14.1,1,Active,No,,,0.08,High,No,Yes
C000117,Customer 117,Male,24,Married,1,Student,High,Premium,30986.76,South,Texas,Houston,87983,Metro,Urban,7560,89.2,2022-01-15,86,One Year,Fiber Optic,Yes,1,Router,21,No,No,Yes,No,Yes,No,No,71.6,2895,1124,11,16,105,168.46,14487.56,14487.56,168.46,2021.52,15.74,Bundle,Yes,Credit Card,4,0,10,23,3,0,52.4,10,Active,No,,,0.08,High,No,No
C000118,Customer 118,Female,51,Divorced,5,Retired,Medium,Family,9521.76,Northeast,Pennsylvania,Philadelphia,40503,Metro,Rural,3271,60.1,2018-04-09,68,One Year,DSL,Yes,6,Android,48,Yes,No,No,Yes,No,No,Yes,10.6,874,2826,10,8,17,53.81,3659.08,3659.08,53.81,645.72,9.23,Seasonal,Yes,Credit Card,5,2,10,-13,1,0,29.1,10,Active,No,,,0.08,High,Yes,Yes
C000119,Customer 119,Male,48,Single,5,Retired,High,Premium,30394.59,South,Georgia,Atlanta,64257,Metro,Urban,8637,71.7,2026-02-17,107,Month-to-Month,Cable,Yes,3,Android,14,No,No,Yes,Yes,No,Yes,No,491.9,2616,2188,27,5,146,150.6,16114.2,16114.2,150.6,1807.2,18.17,Bundle,Yes,Electronic Check,5,2,8,81,1,0,3.2,7,Active,No,,,0.33,Low,No,Yes
C000120,Customer 120,Female,68,Single,1,Professional,Medium,Consumer,15882.52,Northeast,New Jersey,Newark,75543,Urban,Urban,5672,96.0,2026-03-20,107,Two Year,Cable,Yes,3,Router,10,Yes,Yes,Yes,Yes,No,No,Yes,7.0,3868,180,22,19,22,60.38,6460.66,6460.66,60.38,724.56,10.0,None,Yes,Electronic Check,0,2,4,63,0,0,64.3,6,Active,No,,,0.2,Low,Yes,No
